,data,hora,sexo,idade,funcao,categoria,compra,valor
6185,2016-05-25,17:49,m,c,b,a,s,"R$ 59,00"
6186,2016-05-30,9:47,f,c,b,g,s,"R$ 199,00"
6187,2016-05-30,9:48,f,c,d,a,,
6188,2016-05-30,12:12,m,c,b,k,,
6189,2016-05-30,12:23,f,c,d,d,s,"R$ 69,00"
6190,2016-05-30,12:54,m,b,b,i,,
6191,2016-05-30,16:1,m,c,b,a,s,"R$ 49,00"
6192,2016-05-30,16:20,f,c,b,a,,
6193,2016-05-30,17:6,m,b,a,a,s,"R$ 19,00"
6194,2016-05-30,17:20,f,c,d,a,s,"R$ 79,00"
6195,2016-05-30,17:23,m,b,a,a,s,"R$ 29,00"
6196,2016-05-30,17:29,m,b,a,a,,
6197,2016-05-30,17:30,m,b,a,g,,
6198,2016-05-31,9:7,m,d,b,d,s,"R$ 98,00"
6199,2016-05-31,10:9,m,d,b,a,,
6200,2016-05-31,10:10,m,c,b,a,,
6201,2016-05-31,12:38,f,c,b,b,s,"R$ 138,00"
6202,2016-05-31,12:51,m,c,b,a,s,"R$ 10,00"
6203,2016-05-31,12:58,m,c,b,a,,
6204,2016-05-31,12:58,m,c,b,a,,
6205,2016-05-31,13:21,f,c,b,a,,
6206,2016-05-31,13:21,m,c,b,a,s,"R$ 10,00"
6207,2016-05-31,16:14,m,c,b,a,s,"R$ 39,00"
6208,2016-05-31,16:30,m,b,d,a,,
6209,2016-05-31,16:35,m,c,a,d,s,"R$ 40,00"
6210,2016-05-31,16:41,f,c,b,b,,
6211,2016-05-31,17:41,m,b,a,a,s,"R$ 39,00"
6212,2016-06-01,9:11,f,b,b,a,s,"R$ 39,00"
6213,2016-06-01,10:29,f,b,a,a,,
6214,2016-06-01,10:29,m,c,d,a,,
6215,2016-06-01,14:38,m,c,b,a,s,"R$ 49,00"
6216,2016-06-01,15:27,f,b,d,b,s,"R$ 39,00"
6217,2016-06-01,16:43,f,b,a,b,s,"R$ 39,00"
6218,2016-06-01,17:2,m,c,a,a,s,"R$ 8,00"
6219,2016-06-02,9:58,m,b,d,a,s,"R$ 29,00"
6220,2016-06-02,11:0,m,c,b,a,s,"R$ 49,00"
6221,2016-06-02,11:18,m,c,b,a,,
6222,2016-06-02,13:10,m,c,a,a,s,"R$ 49,00"
6223,2016-06-02,16:4,f,b,a,a,s,"R$ 39,00"
6224,2016-06-02,17:36,m,b,a,a,s,"R$ 10,00"
6225,2016-06-03,12:55,m,c,b,a,,
6226,2016-06-03,12:56,m,c,b,b,,
6227,2016-06-03,13:12,m,c,a,a,,
6228,2016-06-03,13:22,m,c,b,d,s,"R$ 39,00"
6229,2016-06-03,13:38,m,c,b,a,s,"R$ 39,00"
6230,2016-06-03,13:54,m,c,d,a,s,"R$ 19,00"
6231,2016-06-03,13:54,f,c,b,a,s,"R$ 39,00"
6232,2016-06-03,14:35,f,c,a,a,,
6233,2016-06-03,15:24,f,c,b,b,s,"R$ 39,00"
6234,2016-06-03,16:59,f,b,a,b,s,"R$ 155,00"
6235,2016-06-03,17:13,m,c,a,g,,
6236,2016-06-03,17:14,m,b,a,b,s,"R$ 39,00"
6237,2016-06-03,17:18,m,b,a,a,s,"R$ 29,00"
6238,2016-06-03,17:26,m,c,b,a,s,"R$ 46,00"
6239,2016-06-03,18:28,f,c,b,b,s,"R$ 39,00"
6240,2016-06-03,18:29,m,c,b,a,,
6241,2016-06-03,20:1,m,c,b,a,,
6242,2016-06-03,20:36,m,b,a,a,s,"R$ 59,00"
6243,2016-06-04,10:36,m,b,d,a,s,"R$ 39,00"
6244,2016-06-04,11:25,f,d,d,a,,
6245,2016-06-06,9:45,f,b,b,b,s,"R$ 39,00"
6246,2016-06-06,10:9,m,b,a,a,,
6247,2016-06-06,10:57,f,c,b,d,,
6248,2016-06-06,11:51,m,b,a,a,s,"R$ 39,00"
6249,2016-06-06,12:45,m,d,d,d,s,"R$ 188,00"
6250,2016-06-06,12:46,m,d,d,a,s,"R$ 10,00"
6251,2016-06-06,12:50,m,c,b,a,,
6252,2016-06-06,13:29,m,c,b,a,,
6253,2016-06-06,14:37,f,b,a,j,,
6254,2016-06-06,14:38,m,c,a,a,,
6255,2016-06-06,15:52,m,b,a,b,s,"R$ 39,00"
6256,2016-06-06,16:0,f,b,a,b,,
6257,2016-06-06,16:11,f,b,a,d,,
6258,2016-06-06,17:20,m,b,b,a,s,"R$ 139,00"
6259,2016-06-06,17:20,f,c,d,d,,
6260,2016-06-06,17:40,f,b,a,a,,
6261,2016-06-06,17:40,m,b,a,a,s,"R$ 49,00"
6262,2016-06-07,9:51,m,b,b,a,s,"R$ 139,00"
6263,2016-06-07,10:6,m,c,b,b,s,"R$ 39,00"
6264,2016-06-07,11:4,m,d,c,a,s,"R$ 39,00"
6265,2016-06-07,11:44,m,c,a,a,s,"R$ 19,00"
6266,2016-06-07,12:11,m,c,a,b,,
6267,2016-06-07,12:27,f,b,a,j,,
6268,2016-06-07,13:4,f,c,b,d,s,"R$ 49,00"
6269,2016-06-07,14:27,f,c,b,b,,
6270,2016-06-07,14:28,m,b,a,a,s,"R$ 39,00"
6271,2016-06-07,15:8,m,b,b,a,,
6272,2016-06-07,15:21,m,c,b,a,s,"R$ 59,00"
6273,2016-06-07,16:0,m,c,b,a,s,"R$ 78,00"
6274,2016-06-07,16:8,m,b,b,a,s,"R$39,00"
6275,2016-06-07,17:35,f,b,a,b,s,"R$ 39,00"
6276,2016-06-07,17:45,m,c,b,a,s,"R$ 78,00"
6277,2016-06-08,10:14,m,c,b,a,,
6278,2016-06-08,11:33,f,b,a,a,s,"R$ 39,00"
6279,2016-06-08,12:6,m,c,b,d,,
6280,2016-06-08,12:9,m,c,b,a,,
6281,2016-06-08,12:52,m,c,b,a,s,"R$ 177,00"
6282,2016-06-08,13:26,f,c,a,b,s,"R$ 68,00"
6283,2016-06-08,14:16,f,c,b,a,s,"R$ 58,00"
6284,2016-06-08,14:17,f,b,a,a,s,"R$ 49,00"
6285,2016-06-08,14:53,f,b,a,a,s,"R$ 89,00"
6286,2016-06-08,15:48,f,b,a,b,s,"R$ 39,00"
6287,2016-06-08,15:53,f,b,a,a,s,"R$ 39,00"
6288,2016-06-08,16:36,f,b,b,a,s,"R$ 10,00"
6289,2016-06-08,17:9,m,c,b,a,s,"R$ 78,00"
6290,2016-06-08,17:20,f,b,a,a,,
6291,2016-06-08,17:33,f,c,b,b,s,"R$ 39,00"
6292,2016-06-09,9:29,m,c,b,a,s,"R$ 39,00"
6293,2016-06-09,11:2,m,d,d,f,,
6294,2016-06-09,12:3,f,c,a,a,s,"R$ 39,00"
6295,2016-06-09,12:36,m,d,b,d,s,"R$ 79,00"
6296,2016-06-09,12:36,m,c,b,a,s,"R$ 89,00"
6297,2016-06-09,13:0,f,b,b,a,,
6298,2016-06-09,13:35,f,c,b,j,,
6299,2016-06-09,14:49,m,c,b,a,s,"R$ 10,00"
6300,2016-06-09,15:27,f,c,b,a,s,"R$ 39,00"
6301,2016-06-09,15:33,m,c,b,d,s,"R$ 59,00"
6302,2016-06-09,17:39,f,b,a,d,s,"R$ 89,00"
6303,2016-06-10,13:17,f,b,a,a,s,"R$ 49,00"
6304,2016-06-10,13:18,m,c,b,a,s,"R$ 49,00"
6305,2016-06-10,13:28,m,c,b,a,s,"R$ 49,00"
6306,2016-06-10,14:22,f,b,a,a,s,"R$ 10,00"
6307,2016-06-10,14:40,f,b,b,a,,
6308,2016-06-10,15:6,m,d,b,a,s,"R$ 126,00"
6309,2016-06-10,16:30,f,b,b,a,s,"R$ 20,00"
6310,2016-06-10,16:51,f,b,a,a,s,"R$ 29,00"
6311,2016-06-10,18:17,m,c,b,a,s,"R$ 107,00"
6312,2016-06-10,18:39,m,c,a,a,s,"R$ 57,00"
6313,2016-06-11,21:3,f,b,a,a,s,"R$ 179,00"
6314,2016-06-11,9:59,f,b,d,a,,
6315,2016-06-11,12:40,m,c,b,a,s,"R$ 396,00"
6316,2016-06-13,12:28,f,c,b,a,s,"R$ 10,00"
6317,2016-06-14,10:0,f,c,a,a,,
6318,2016-06-14,12:56,f,c,b,a,,
6319,2016-06-14,13:12,m,c,b,a,s,"R$ 10,00"
6320,2016-06-14,13:12,m,c,c,a,s,"R$ 155,00"
6321,2016-06-14,14:38,f,b,a,e,,
6322,2016-06-14,14:38,m,c,a,a,,
6323,2016-06-14,14:47,f,c,b,a,,
6324,2016-06-14,15:7,m,b,a,a,s,"R$ 89,00"
6325,2016-06-14,15:46,m,b,a,a,s,"R$ 10,00"
6326,2016-06-14,15:57,m,c,a,a,,
6327,2016-06-14,15:58,m,c,b,a,s,"R$ 29,00"
6328,2016-06-14,17:0,m,c,c,a,s,"R$ 25,00"
6329,2016-06-14,17:1,m,c,c,a,s,"R$ 59,00"
6330,2016-06-14,17:27,m,b,a,a,s,"R$ 10,00"
6331,2016-06-14,17:28,f,b,a,a,s,"R$ 29,00"
6332,2016-06-14,17:34,m,c,b,a,s,"R$ 59,00"
6333,2016-06-14,17:38,m,c,b,a,s,"R$ 49,00"
6334,2016-06-15,9:23,f,c,b,d,,
6335,2016-06-15,10:16,m,c,b,b,,
6336,2016-06-15,10:17,f,b,a,a,s,"R$ 48,00"
6337,2016-06-15,11:16,m,b,a,a,s,"R$ 189,00"
6338,2016-06-15,11:49,m,c,b,a,s,"R$ 195,00"
6339,2016-06-15,12:13,m,c,b,a,,
6340,2016-06-15,13:1,f,b,a,a,s,"R$ 35,00"
6341,2016-06-15,13:6,m,b,a,a,s,"R$ 59,00"
6342,2016-06-15,13:8,f,c,d,a,,
6343,2016-06-15,14:30,m,c,b,b,s,"R$ 39,00"
6344,2016-06-15,14:32,f,b,a,a,s,"R$ 35,00"
6345,2016-06-15,14:33,f,b,a,b,s,"R$ 39,00"
6346,2016-06-15,16:55,m,b,b,a,,
6347,2016-06-15,17:35,m,c,b,a,s,"R$ 108,00"
6348,2016-06-15,17:52,m,c,d,a,s,"R$ 48,00"
6349,2016-06-16,11:47,f,b,a,a,,
6350,2016-06-16,11:47,m,b,a,a,,
6351,2016-06-16,12:15,m,c,b,a,s,"R$ 59,00"
6352,2016-06-16,12:21,m,c,b,a,,
6353,2016-06-16,13:22,m,b,a,a,s,"R$ 39,00"
6354,2016-06-16,13:28,m,c,b,a,,
6355,2016-06-16,15:29,m,c,b,a,s,"R$ 69,00"
6356,2016-06-16,16:23,m,c,a,a,s,"R$ 20,00"
6357,2016-06-17,15:4,f,b,a,a,s,"R$ 19,00"
6358,2016-06-17,15:13,m,c,b,a,,
6359,2016-06-17,15:13,f,b,b,a,,
6360,2016-06-17,16:20,f,b,a,b,s,"R$ 39,00"
6361,2016-06-17,19:16,m,b,a,a,s,"R$ 48,00"
6362,2016-06-17,20:24,m,b,a,b,s,"R$ 40,00"
6363,2016-06-20,9:51,f,c,a,a,,
6364,2016-06-20,11:33,m,c,b,j,,
6365,2016-06-20,12:22,m,c,b,a,s,"R$ 29,00"
6366,2016-06-20,12:30,m,c,d,a,s,"R$ 99,00"
6367,2016-06-20,12:30,m,c,a,a,s,"R$ 24,00"
6368,2016-06-20,13:10,m,c,b,a,s,"R$ 59,00"
6369,2016-06-20,13:12,m,b,b,a,s,"R$ 30,00"
6370,2016-06-20,15:58,m,c,d,a,,
6371,2016-06-20,15:59,f,b,a,a,,
6372,2016-06-20,17:5,f,b,a,a,,
6373,2016-06-20,17:5,f,c,d,b,,
6374,2016-06-21,9:20,m,b,a,a,s,"R$ 48,00"
6375,2016-06-21,10:37,m,b,d,a,s,"R$ 39,00"
6376,2016-06-21,11:8,m,d,c,a,s,"R$ 29,00"
6377,2016-06-21,11:51,f,b,a,a,s,"R$ 17,00"
6378,2016-06-21,13:4,m,c,b,a,,
6379,2016-06-21,13:23,m,c,a,a,s,"R$ 29,00"
6380,2016-06-21,14:42,m,c,a,a,s,"R$ 35,00"
6381,2016-06-21,14:58,f,c,b,a,,
6382,2016-06-21,16:37,m,c,b,a,s,"R$ 29,00"
6383,2016-06-22,12:51,m,b,b,a,s,"R$ 39,00"
6384,2016-06-22,13:19,m,c,d,a,s,"R$ 39,00"
6385,2016-06-22,14:58,f,c,b,a,s,"R$ 10,00"
6386,2016-06-22,15:21,f,b,a,a,s,"R$ 19,00"
6387,2016-06-22,17:26,f,b,b,a,s,"R$ 39,00"
6388,2016-06-22,17:52,f,b,a,a,s,"R$ 68,00"
6389,2016-06-22,17:53,m,c,b,a,s,"R$ 89,00"
6390,2016-06-22,20:17,m,c,b,a,s,"R$ 18,00"
6391,2016-06-23,21:9,m,b,a,a,,
6392,2016-06-23,9:9,m,c,d,a,s,"R$ 89,00"
6393,2016-06-23,9:10,m,c,d,a,s,"R$ 10,00"
6394,2016-06-23,10:47,f,c,d,a,s,"R$ 10,00"
6395,2016-06-23,11:25,f,b,a,a,s,"R$ 49,00"
6396,2016-06-23,11:26,f,b,a,a,s,"R$ 49,00"
6397,2016-06-23,12:17,f,b,a,b,s,"R$ 39,00"
6398,2016-06-23,12:25,m,b,a,a,s,"R$ 20,00"
6399,2016-06-23,12:34,m,c,b,a,s,"R$ 30,00"
6400,2016-06-23,12:34,m,c,b,a,s,"R$ 79,00"
6401,2016-06-23,12:35,f,c,b,a,s,"R$ 159,00"
6402,2016-06-23,12:48,f,b,a,b,,
6403,2016-06-23,12:58,m,c,b,a,s,"R$ 30,00"
6404,2016-06-23,13:17,m,c,b,b,s,"R$ 39,00"
6405,2016-06-23,13:23,m,c,b,a,,
6406,2016-06-23,15:28,f,c,b,d,,
6407,2016-06-23,15:46,f,c,b,a,s,"R$ 29,00"
6408,2016-06-23,15:56,m,b,a,a,s,"R$ 18,00"
6409,2016-06-24,9:48,m,c,d,a,,
6410,2016-06-24,10:36,m,c,d,a,s,"R$ 59,00"
6411,2016-06-24,11:19,f,b,a,a,,
6412,2016-06-24,11:19,m,b,a,a,,
6413,2016-06-24,12:14,m,b,a,a,s,"R$ 107,00"
6414,2016-06-24,12:55,m,c,b,a,s,"R$ 89,00"
6415,2016-06-24,13:7,m,c,b,a,s,"R$ 49,00"
6416,2016-06-24,14:51,f,b,d,a,s,"R$ 39,00"
6417,2016-06-24,15:10,m,c,d,a,,
6418,2016-06-24,15:42,m,c,b,a,s,"R$ 88,00"
6419,2016-06-24,15:52,m,c,d,a,,
6420,2016-06-27,10:1,m,c,b,d,s,"R$ 98,00"
6421,2016-06-27,11:29,f,c,b,a,,
6422,2016-06-27,12:44,m,c,b,a,,
6423,2016-06-27,12:44,m,c,b,a,,
6424,2016-06-27,13:28,m,b,b,a,,
6425,2016-06-27,15:12,m,c,d,b,s,"R$ 78,00"
6426,2016-06-27,15:13,m,b,d,b,s,"R$ 39,00"
6427,2016-06-27,15:33,m,b,a,a,s,"R$ 20,00"
6428,2016-06-27,15:45,m,c,b,a,s,"R$ 29,00"
6429,2016-06-27,17:21,f,d,d,a,s,"R$ 39,00"
6430,2016-06-28,12:25,m,c,b,a,s,"R$ 10,00"
6431,2016-06-28,12:43,m,c,b,i,,
6432,2016-06-28,13:2,m,b,a,a,s,"R$ 29,00"
6433,2016-06-28,14:32,m,c,b,a,,
6434,2016-06-28,16:15,f,c,d,a,,
6435,2016-06-29,9:44,m,c,b,a,s,"R$ 58,00"
6436,2016-06-29,11:10,m,c,b,a,s,"R$ 59,00"
6437,2016-06-29,11:33,f,b,a,a,,
6438,2016-06-29,11:47,m,c,b,a,s,"R$ 39,00"
6439,2016-06-29,12:51,f,c,b,a,s,"R$ 59,00"
6440,2016-06-29,13:0,f,c,b,b,,
6441,2016-06-29,13:27,m,c,b,a,s,"R$ 40,00"
6442,2016-06-30,10:13,f,b,a,b,,
6443,2016-06-30,10:43,m,c,b,d,,
6444,2016-06-30,10:58,m,d,b,b,,
6445,2016-06-30,12:22,m,c,b,a,s,"R$ 78,00"
6446,2016-06-30,13:25,m,b,a,a,,
6447,2016-06-30,14:40,m,c,b,a,s,"R$ 18,00"
6448,2016-06-30,16:39,m,b,a,b,,
6449,2016-06-30,16:53,m,c,b,a,s,"R$ 127,00"
6450,2016-07-01,13:15,m,b,a,a,s,"R$ 49,00"
6451,2016-07-01,18:2,f,b,b,b,s,"R$ 39,00"
6452,2016-07-01,19:3,m,b,b,a,s,"R$ 179,00"
6453,2016-07-01,19:16,m,b,a,a,s,"R$ 79,00"
6454,2016-07-05,11:12,f,b,d,a,s,"R$ 89,00"
6455,2016-07-05,13:24,m,c,d,a,s,"R$ 39,00"
6456,2016-07-05,15:25,m,c,d,g,s,"R$ 40,00"
6457,2016-07-05,15:43,m,b,a,b,,
6458,2016-07-05,17:19,m,c,b,a,s,"R$ 1,00"
6459,2016-07-05,17:26,f,b,b,a,s,"R$ 59,00"
6460,2016-07-06,9:19,m,c,b,a,s,"R$ 39,00"
6461,2016-07-06,9:23,m,c,b,a,s,"R$ 157,00"
6462,2016-07-06,12:55,m,c,d,a,,
6463,2016-07-06,12:57,m,c,d,a,,
6464,2016-07-06,12:58,m,c,b,a,s,"R$ 29,00"
6465,2016-07-06,15:3,m,c,b,b,s,"R$ 39,00"
6466,2016-07-06,15:53,m,c,b,a,s,"R$ 40,00"
6467,2016-07-06,15:58,m,c,d,a,s,"R$ 45,00"
6468,2016-07-06,15:59,f,b,a,a,s,"R$ 19,00"
6469,2016-07-06,18:55,m,c,a,a,,
6470,2016-07-07,9:5,m,b,a,a,,
6471,2016-07-07,9:10,f,c,a,b,s,"R$ 39,00"
6472,2016-07-07,13:12,m,b,b,a,,
6473,2016-07-07,14:21,m,c,d,a,s,"R$ 20,00"
6474,2016-07-07,14:22,m,c,b,a,s,"R$ 29,00"
6475,2016-07-07,16:38,f,c,c,b,,
6476,2016-07-07,17:9,m,c,d,a,s,"R$ 39,00"
6477,2016-07-07,17:10,m,c,d,a,s,"R$ 90,00"
6478,2016-07-08,9:19,m,c,d,a,s,"R$ 19,00"
6479,2016-07-08,9:48,m,c,b,a,,
6480,2016-07-08,13:30,f,c,b,a,s,"R$ 29,00"
6481,2016-07-08,14:41,m,c,b,b,s,"R$ 39,00"
6482,2016-07-11,10:52,m,b,b,a,s,"R$ 20,00"
6483,2016-07-11,17:0,f,b,d,a,,
6484,2016-07-11,17:14,m,c,d,a,s,"R$ 59,00"
6485,2016-07-11,17:20,m,b,a,a,s,"R$ 48,00"
6486,2016-07-12,10:54,m,b,b,a,,
6487,2016-07-12,13:31,m,b,a,a,s,"R$ 30,00"
6488,2016-07-12,13:32,m,c,b,a,s,"R$ 10,00"
6489,2016-07-12,13:36,m,c,d,a,s,"R$ 79,00"
6490,2016-07-12,14:26,f,c,b,a,,
6491,2016-07-12,14:34,f,c,b,a,s,"R$ 20,00"
6492,2016-07-12,14:49,f,b,a,b,s,"R$ 39,00"
6493,2016-07-12,15:20,m,b,a,a,s,"R$ 39,00"
6494,2016-07-12,16:11,m,b,d,a,,
6495,2016-07-12,17:3,m,c,b,a,,
6496,2016-07-13,12:52,m,c,d,a,,
6497,2016-07-13,12:52,m,c,d,a,,
6498,2016-07-13,13:11,f,c,b,i,,
6499,2016-07-13,13:26,m,c,b,a,,
6500,2016-07-13,13:27,m,c,b,a,,
6501,2016-07-13,15:12,m,c,b,a,s,"R$ 40,00"
6502,2016-07-14,11:2,m,c,d,a,,
6503,2016-07-14,11:47,m,c,b,a,s,"R$ 39,00"
6504,2016-07-14,11:48,m,c,d,a,,
6505,2016-07-14,11:48,m,b,d,a,,
6506,2016-07-14,12:13,m,c,d,a,s,"R$ 30,00"
6507,2016-07-14,12:36,f,c,d,a,s,"R$ 39,00"
6508,2016-07-14,12:41,m,b,d,i,,
6509,2016-07-14,13:32,m,c,b,a,s,"R$ 49,00"
6510,2016-07-14,14:38,m,c,b,a,s,"R$ 29,00"
6511,2016-07-14,14:47,f,c,b,d,,
6512,2016-07-14,15:29,f,c,d,a,s,"R$ 29,00"
6513,2016-07-14,15:29,m,c,d,b,s,"R$ 39,00"
6514,2016-07-14,16:33,m,c,d,a,s,"R$ 10,00"
6515,2016-07-14,16:37,f,c,b,d,,
6516,2016-07-14,16:44,m,c,b,a,s,"R$ 128,00"
6517,2016-07-14,17:2,m,c,b,a,s,"R$ 168,00"
6518,2016-07-14,17:3,m,b,d,b,s,"R$ 39,00"
6519,2016-07-15,9:27,m,b,d,a,,
6520,2016-07-15,10:35,m,b,d,b,s,"R$ 39,00"
6521,2016-07-15,10:49,m,b,d,a,,
6522,2016-07-15,11:22,m,b,d,a,,
6523,2016-07-15,12:26,m,b,d,a,s,"R$ 278,00"
6524,2016-07-15,12:32,m,c,d,a,,
6525,2016-07-15,12:35,m,c,d,a,s,"R$ 139,00"
6526,2016-07-15,13:10,m,c,b,a,s,"R$ 49,00"
6527,2016-07-15,13:19,m,b,a,a,s,"R$ 39,00"
6528,2016-07-15,13:20,m,c,d,a,s,"R$ 39,00"
6529,2016-07-15,14:41,m,c,b,a,s,"R$ 39,00"
6530,2016-07-15,14:47,m,d,d,a,s,"R$ 29,00"
6531,2016-07-15,14:57,m,b,d,a,s,"R$ 19,00"
6532,2016-07-15,15:10,m,c,d,a,,
6533,2016-07-15,15:19,m,c,d,a,s,"R$ 20,00"
6534,2016-07-15,16:51,m,c,d,a,s,"R$ 89,00"
6535,2016-07-15,17:18,f,c,b,d,,
6536,2016-07-18,11:30,m,b,d,a,s,"R$ 10,00"
6537,2016-07-18,11:51,m,c,d,b,s,"R$ 39,00"
6538,2016-07-18,12:0,m,c,a,a,,
6539,2016-07-18,12:32,m,c,b,a,s,"R$ 39,00"
6540,2016-07-18,12:33,m,b,b,a,s,"R$ 39,00"
6541,2016-07-18,14:44,m,d,d,d,s,"R$ 39,00"
6542,2016-07-18,15:42,m,c,b,a,s,"R$ 29,00"
6543,2016-07-18,15:47,m,c,d,a,,
6544,2016-07-18,16:10,m,c,b,b,s,"R$ 39,00"
6545,2016-07-19,9:9,m,b,b,a,,
6546,2016-07-19,9:55,m,b,b,i,,
6547,2016-07-19,13:20,m,b,a,a,s,"R$ 29,00"
6548,2016-07-19,17:12,m,c,b,a,s,"R$ 10,00"
6549,2016-07-19,17:47,m,c,d,a,s,"R$ 12,00"
6550,2016-07-20,11:33,f,c,d,j,,
6551,2016-07-20,12:36,m,c,b,a,,
6552,2016-07-20,12:39,f,c,a,a,,
6553,2016-07-20,15:15,f,c,b,a,,
6554,2016-07-20,15:40,m,c,b,a,,
6555,2016-07-21,10:10,m,c,b,a,s,"R$ 19,00"
6556,2016-07-22,10:17,m,c,b,a,s,"R$ 159,00"
6557,2016-07-22,12:22,m,c,b,a,s,"R$ 35,00"
6558,2016-07-22,13:41,f,c,b,a,s,"R$ 20,00"
6559,2016-07-22,14:33,m,c,b,a,s,"R$ 59,00"
6560,2016-07-22,15:4,m,c,d,a,s,"R$ 79,00"
6561,2016-07-22,15:5,m,c,b,a,s,"R$ 10,00"
6562,2016-07-25,10:14,m,c,b,a,s,"R$ 50,00"
6563,2016-07-25,10:51,f,c,d,a,,
6564,2016-07-25,12:39,f,b,b,a,s,"R$ 29,00"
6565,2016-07-25,12:39,m,c,b,a,s,"R$ 159,00"
6566,2016-07-25,13:27,f,b,b,b,s,"R$ 39,00"
6567,2016-07-25,14:46,m,c,b,b,s,"R$ 39,00"
6568,2016-07-25,15:39,m,c,b,a,s,"R$ 39,00"
6569,2016-07-26,11:16,m,c,b,a,s,"R$ 59,00"
6570,2016-07-26,12:23,m,c,b,a,s,"R$ 49,00"
6571,2016-07-26,15:7,m,c,b,e,,
6572,2016-07-26,15:8,m,c,b,i,,
6573,2016-07-27,11:40,m,c,b,a,s,"R$ 9,50"
6574,2016-07-27,11:40,m,c,b,a,s,"R$ 98,00"
6575,2016-07-27,12:31,f,c,d,d,,
6576,2016-07-27,12:55,m,c,b,a,,
6577,2016-07-27,16:21,f,c,a,a,s,"R$ 78,00"
6578,2016-07-27,17:7,m,c,b,a,s,"R$ 20,00"
6579,2016-07-28,10:14,m,c,b,a,s,"R$ 12,00"
6580,2016-07-28,11:32,m,c,b,a,,
6581,2016-07-28,11:55,m,c,c,a,s,"R$ 39,00"
6582,2016-07-28,12:25,f,b,a,a,,
6583,2016-07-28,15:22,m,c,a,i,,
6584,2016-07-28,16:13,m,c,b,a,s,"R$ 59,00"
6585,2016-07-29,10:51,m,c,b,a,,
6586,2016-07-29,14:48,m,b,b,i,,
6587,2016-07-29,16:33,m,c,b,a,,
6588,2016-08-01,12:38,m,c,c,a,s,"R$ 49,00"
6589,2016-08-01,13:3,m,c,b,a,s,"R$ 39,00"
6590,2016-08-01,13:36,m,c,b,a,s,"R$ 48,00"
6591,2016-08-02,9:8,m,c,a,b,s,"R$ 19,00"
6592,2016-08-02,9:27,f,b,a,b,s,"R$ 39,00"
6593,2016-08-02,10:27,f,b,a,d,,
6594,2016-08-02,10:27,f,b,a,a,,
6595,2016-08-02,10:35,m,b,a,a,,
6596,2016-08-02,12:3,m,c,b,a,,
6597,2016-08-02,12:19,m,c,b,a,,
6598,2016-08-02,13:21,m,c,b,a,,
6599,2016-08-02,16:20,f,c,b,d,s,"R$ 22,00"
6600,2016-08-02,16:21,f,c,b,a,s,"R$ 39,00"
6601,2016-08-02,19:27,m,b,a,i,,
6602,2016-08-03,9:48,f,b,a,a,s,"R$ 40,00"
6603,2016-08-03,9:49,m,b,a,a,s,"R$ 39,00"
6604,2016-08-03,10:5,m,b,a,a,s,"R$ 39,00"
6605,2016-08-03,12:16,m,c,b,a,,
6606,2016-08-03,12:17,f,c,b,a,,
6607,2016-08-03,12:28,f,c,b,g,,
6608,2016-08-03,12:36,m,c,b,a,s,"R$ 29,00"
6609,2016-08-04,9:36,f,c,d,a,s,"R$ 19,00"
6610,2016-08-04,10:53,m,c,b,a,s,"R$ 39,00"
6611,2016-08-04,11:38,f,c,a,a,s,"R$ 39,00"
6612,2016-08-04,13:36,m,c,b,a,s,"R$ 39,00"
6613,2016-08-04,15:10,m,c,b,a,,
6614,2016-08-04,16:50,f,c,b,a,,
6615,2016-08-04,16:50,f,c,b,a,,
6616,2016-08-04,17:43,m,c,b,a,,
6617,2016-08-05,11:2,m,c,b,d,s,"R$ 20,00"
6618,2016-08-05,11:48,m,c,b,a,,
6619,2016-08-05,12:5,m,c,c,a,,
6620,2016-08-05,12:31,m,b,b,a,,
6621,2016-08-05,12:47,f,c,b,a,,
6622,2016-08-05,15:17,m,c,b,a,,
6623,2016-08-05,15:24,f,b,b,a,s,"R$ 39,00"
6624,2016-08-06,10:10,m,c,a,a,s,"R$ 139,00"
6625,2016-08-06,11:44,m,c,a,a,s,"R$ 20,00"
6626,2016-08-06,11:57,f,c,d,d,,
6627,2016-08-08,13:5,f,b,b,a,,
6628,2016-08-08,13:38,f,b,a,a,,
6629,2016-08-08,13:47,m,c,b,j,,
6630,2016-08-08,14:38,f,b,a,b,s,"R$ 29,00"
6631,2016-08-08,15:8,m,c,b,b,s,"R$ 39,00"
6632,2016-08-08,15:56,m,c,d,d,s,"R$ 59,00"
6633,2016-08-08,17:6,f,b,a,a,s,"R$ 19,00"
6634,2016-08-08,17:43,f,c,b,d,s,"R$ 39,00"
6635,2016-08-08,18:21,f,b,a,b,s,"R$ 33,00"
6636,2016-08-08,19:27,m,b,a,k,,
6637,2016-08-08,19:58,m,b,a,a,,
6638,2016-08-08,20:10,m,b,a,b,,
6639,2016-08-09,9:36,m,c,d,b,,
6640,2016-08-09,9:43,m,c,b,j,,
6641,2016-08-09,11:10,m,c,c,a,s,"R$ 20,00"
6642,2016-08-09,11:22,f,b,a,a,,
6643,2016-08-09,12:6,m,b,a,a,,
6644,2016-08-09,12:39,m,b,b,a,,
6645,2016-08-09,12:39,m,c,b,g,,
6646,2016-08-09,12:51,m,c,b,a,,
6647,2016-08-09,13:1,f,b,a,d,,
