,data,hora,valor,FUNCAO_TRATADA,CATEGORIA_TRATADA,COMPROU,SEXO_TRATADO,IDADE_TRATADA
5655,2016-03-10,10:5,399.0,Professor,Acessorios,Sim,Feminino,Maior de 60
5656,2016-03-10,11:13,89.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
5657,2016-03-10,12:1,59.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5659,2016-03-10,12:52,108.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5660,2016-03-10,13:23,10.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5661,2016-03-10,15:9,79.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5662,2016-03-10,15:26,10.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5663,2016-03-10,16:7,117.0,Aluno,Impressoras,Sim,Feminino,Entre 18 e 30
5664,2016-03-10,16:22,99.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5665,2016-03-10,17:9,20.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5667,2016-03-11,13:36,49.0,Aluno,Impressoras,Sim,Feminino,Entre 18 e 30
5668,2016-03-11,15:58,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
5669,2016-03-11,15:59,20.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
5675,2016-03-12,9:54,30.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5676,2016-03-12,12:18,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5678,2016-03-14,10:3,30.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
5679,2016-03-14,11:44,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5684,2016-03-14,13:44,79.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5686,2016-03-14,16:17,39.0,Aluno,Impressoras,Sim,Masculino,Entre 30 e 60
5690,2016-03-14,17:5,19.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
5691,2016-03-14,17:57,99.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5692,2016-03-15,10:8,69.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5697,2016-03-15,15:28,39.0,Funcionario,Apple,Sim,Masculino,Entre 30 e 60
5700,2016-03-15,17:32,78.0,Professor,Acessorios,Sim,Masculino,Entre 30 e 60
5702,2016-03-16,9:11,39.0,Funcionario,Apple,Sim,Feminino,Entre 30 e 60
5703,2016-03-16,10:20,30.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5705,2016-03-16,12:15,150.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
5706,2016-03-16,12:33,30.0,Aluno,Acessorios,Sim,Masculino,Menor de 18
5709,2016-03-16,15:37,20.0,Aluno,Acessorios,Sim,Feminino,Entre 30 e 60
5711,2016-03-17,13:14,68.0,Aluno,Apple,Sim,Feminino,Entre 30 e 60
5714,2016-03-17,14:56,59.0,Outros,Impressoras,Sim,Masculino,Entre 30 e 60
5715,2016-03-17,15:24,39.0,Aluno,Apple,Sim,Masculino,Entre 18 e 30
5717,2016-03-17,15:58,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5718,2016-03-17,19:20,29.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5719,2016-03-18,13:38,49.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5721,2016-03-18,14:42,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5722,2016-03-18,15:30,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5724,2016-03-18,15:42,59.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5725,2016-03-18,17:54,19.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5727,2016-03-18,18:12,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5728,2016-03-18,19:25,39.0,Aluno,Apple,Sim,Masculino,Entre 18 e 30
5729,2016-03-18,19:26,10.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5733,2016-03-21,10:37,10.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5735,2016-03-21,12:45,48.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5736,2016-03-21,13:7,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5737,2016-03-21,13:12,199.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5739,2016-03-21,15:21,78.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5740,2016-03-21,15:22,30.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5741,2016-03-21,16:25,229.0,Professor,Acessorios,Sim,Feminino,Entre 30 e 60
5742,2016-03-21,16:45,45.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5743,2016-03-21,16:46,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5746,2016-03-22,11:29,10.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5747,2016-03-22,12:55,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
5748,2016-03-22,13:22,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5749,2016-03-22,13:23,40.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5750,2016-03-22,14:34,68.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5752,2016-03-22,15:57,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5753,2016-03-22,16:29,69.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5758,2016-03-23,17:30,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5763,2016-03-28,15:37,10.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5764,2016-03-28,16:59,39.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
5765,2016-03-28,17:23,34.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5769,2016-03-29,12:39,30.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5770,2016-03-29,13:1,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5771,2016-03-29,14:58,3558.0,Professor,Acessorios,Sim,Masculino,Entre 30 e 60
5772,2016-03-29,15:26,37.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
5773,2016-03-29,15:28,75.0,Outros,Impressoras,Sim,Masculino,Entre 30 e 60
5774,2016-03-29,17:16,38.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
5776,2016-03-30,10:31,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5777,2016-03-30,10:51,39.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
5778,2016-03-30,11:40,35.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
5779,2016-03-30,12:12,58.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
5780,2016-03-30,12:51,19.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
5781,2016-03-30,14:30,19.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5783,2016-03-30,17:13,48.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
5784,2016-03-30,17:14,34.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5785,2016-03-30,17:40,39.0,Aluno,Impressoras,Sim,Feminino,Entre 18 e 30
5786,2016-03-30,17:41,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
5789,2016-03-31,10:14,39.0,Funcionario,Apple,Sim,Feminino,Entre 30 e 60
5791,2016-03-31,11:17,29.0,Outros,Acessorios,Sim,Feminino,Entre 30 e 60
5796,2016-03-31,14:56,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5797,2016-03-31,16:17,68.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
5798,2016-03-31,17:36,10.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
5799,2016-04-01,13:18,79.0,Aluno,Acessorios,Sim,Feminino,Entre 30 e 60
5804,2016-04-01,15:21,45.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
5806,2016-04-01,16:17,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5807,2016-04-01,16:17,29.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5811,2016-04-01,19:48,49.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5813,2016-04-02,9:33,59.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5815,2016-04-02,12:49,25.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
5818,2016-04-04,11:38,68.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5819,2016-04-04,12:11,55.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5820,2016-04-04,13:21,49.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
5821,2016-04-04,17:1,30.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5823,2016-04-04,17:31,78.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
5826,2016-04-04,17:53,20.0,Aluno,Acessorios,Sim,Feminino,Entre 30 e 60
5832,2016-04-05,13:8,39.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
5833,2016-04-05,13:17,79.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5834,2016-04-05,14:49,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5837,2016-04-06,9:39,88.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5838,2016-04-06,9:40,158.0,Aluno,Impressoras,Sim,Masculino,Entre 18 e 30
5841,2016-04-06,11:31,29.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5842,2016-04-06,15:4,1655.0,Outros,Outros,Sim,Masculino,Entre 30 e 60
5846,2016-04-06,17:58,130.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5847,2016-04-07,9:33,34.0,Outros,Acessorios,Sim,Feminino,Entre 30 e 60
5851,2016-04-07,14:45,37.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5853,2016-04-07,16:28,19.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5855,2016-04-08,13:47,29.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
5856,2016-04-08,17:58,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
5857,2016-04-08,18:37,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5858,2016-04-08,19:15,10.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5859,2016-04-08,19:15,10.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5860,2016-04-08,19:32,34.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5862,2016-04-09,10:4,20.0,Aluno,Acessorios,Sim,Feminino,Entre 30 e 60
5864,2016-04-11,9:55,40.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
5865,2016-04-11,11:42,19.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5866,2016-04-11,12:5,20.0,Professor,Acessorios,Sim,Masculino,Entre 30 e 60
5870,2016-04-11,13:13,30.0,Professor,Acessorios,Sim,Feminino,Entre 30 e 60
5871,2016-04-11,13:19,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5873,2016-04-11,17:18,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5874,2016-04-11,17:39,79.0,Professor,Acessorios,Sim,Feminino,Entre 30 e 60
5878,2016-04-12,11:45,39.0,Aluno,Apple,Sim,Masculino,Entre 18 e 30
5881,2016-04-12,15:2,38.0,Outros,Apple,Sim,Masculino,Entre 30 e 60
5883,2016-04-12,16:17,39.0,Outros,Apple,Sim,Masculino,Entre 30 e 60
5884,2016-04-12,16:31,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5885,2016-04-12,16:40,99.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5886,2016-04-12,16:47,39.0,Funcionario,Apple,Sim,Feminino,Entre 30 e 60
5888,2016-04-12,17:46,39.0,Funcionario,Apple,Sim,Masculino,Entre 30 e 60
5895,2016-04-13,12:25,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5898,2016-04-14,12:44,149.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5901,2016-04-14,13:22,30.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5903,2016-04-14,14:53,39.0,Outros,Apple,Sim,Masculino,Entre 30 e 60
5904,2016-04-14,16:3,39.0,Outros,Apple,Sim,Feminino,Entre 18 e 30
5905,2016-04-14,16:15,39.0,Outros,Apple,Sim,Feminino,Entre 18 e 30
5907,2016-04-14,16:33,39.0,Aluno,Apple,Sim,Feminino,Entre 30 e 60
5908,2016-04-14,16:41,40.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5909,2016-04-14,17:34,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5912,2016-04-15,13:21,99.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5913,2016-04-15,14:25,29.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5914,2016-04-15,18:3,79.0,Funcionario,Impressoras,Sim,Masculino,Entre 30 e 60
5915,2016-04-15,18:6,20.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5916,2016-04-15,18:46,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5920,2016-04-18,11:26,118.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5921,2016-04-18,12:16,59.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5924,2016-04-18,13:18,89.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5925,2016-04-18,14:36,39.0,Funcionario,Apple,Sim,Feminino,Entre 30 e 60
5926,2016-04-18,15:42,54.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
5927,2016-04-18,17:25,197.0,Funcionario,Acessorios,Sim,Masculino,Maior de 60
5928,2016-04-18,17:46,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5929,2016-04-19,9:31,20.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5931,2016-04-19,12:2,35.0,Outros,Impressoras,Sim,Feminino,Entre 18 e 30
5932,2016-04-19,12:41,29.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5934,2016-04-19,12:42,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5935,2016-04-19,12:51,79.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
5936,2016-04-19,13:6,40.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
5937,2016-04-19,13:20,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5938,2016-04-19,15:13,74.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5942,2016-04-20,9:48,68.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5943,2016-04-20,10:2,149.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
5945,2016-04-20,10:57,79.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5946,2016-04-20,12:20,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
5948,2016-04-20,13:6,20.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
5950,2016-04-20,14:43,39.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
5951,2016-04-20,15:54,68.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
5952,2016-04-20,16:39,88.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5953,2016-04-20,16:57,20.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
5954,2016-04-20,17:2,48.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5955,2016-04-22,13:13,99.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5956,2016-04-22,13:53,39.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
5957,2016-04-22,15:16,39.0,Funcionario,Apple,Sim,Feminino,Entre 30 e 60
5959,2016-04-22,15:57,59.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
5960,2016-04-22,16:53,189.0,Professor,Acessorios,Sim,Feminino,Entre 30 e 60
5962,2016-04-22,18:6,3.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
5963,2016-04-23,12:38,39.0,Outros,Apple,Sim,Feminino,Entre 30 e 60
5964,2016-04-25,9:15,254.0,Outros,Acessorios,Sim,Feminino,Entre 18 e 30
5967,2016-04-25,10:15,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5971,2016-04-25,15:51,39.0,Aluno,Apple,Sim,Masculino,Entre 18 e 30
5974,2016-04-26,10:36,39.0,Funcionario,Impressoras,Sim,Feminino,Maior de 60
5975,2016-04-26,13:11,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5978,2016-04-26,15:18,29.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5979,2016-04-26,15:19,318.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5981,2016-04-26,16:25,29.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5982,2016-04-26,17:13,29.0,Professor,Apple,Sim,Feminino,Entre 30 e 60
5983,2016-04-26,17:22,99.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5984,2016-04-27,10:37,20.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5985,2016-04-27,10:38,10.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5986,2016-04-27,11:59,49.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
5987,2016-04-27,12:2,78.0,Funcionario,Impressoras,Sim,Masculino,Entre 30 e 60
5988,2016-04-27,12:28,58.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5989,2016-04-27,12:29,59.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5991,2016-04-27,16:47,49.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
5995,2016-04-28,12:2,10.0,Outros,Acessorios,Sim,Feminino,Maior de 60
5997,2016-04-28,12:26,55.0,Aluno,Apple,Sim,Masculino,Entre 18 e 30
5998,2016-04-28,14:48,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
5999,2016-04-28,15:37,49.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
6000,2016-04-28,17:11,8.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6001,2016-04-28,17:25,19.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
6003,2016-04-29,13:21,49.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
6004,2016-04-29,13:23,10.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
6005,2016-04-29,13:27,29.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
6006,2016-04-29,13:30,39.0,Aluno,Apple,Sim,Feminino,Entre 18 e 30
6007,2016-04-29,13:56,55.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6008,2016-04-29,15:13,59.0,Professor,Acessorios,Sim,Masculino,Maior de 60
6009,2016-04-29,19:36,10.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
6010,2016-04-29,19:46,39.0,Outros,Apple,Sim,Masculino,Entre 30 e 60
6011,2016-04-30,12:38,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6013,2016-05-02,11:9,29.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
6015,2016-05-02,12:55,128.0,Funcionario,Impressoras,Sim,Masculino,Maior de 60
6016,2016-05-02,13:5,48.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6017,2016-05-02,16:4,59.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
6022,2016-05-03,11:10,15.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
6024,2016-05-03,12:46,10.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
6027,2016-05-03,13:41,29.0,Outros,Acessorios,Sim,Feminino,Menor de 18
6028,2016-05-03,13:42,39.0,Outros,Acessorios,Sim,Feminino,Menor de 18
6029,2016-05-03,14:44,19.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6030,2016-05-03,16:8,119.0,Aluno,Telecom,Sim,Masculino,Entre 18 e 30
6032,2016-05-03,16:33,10.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
6034,2016-05-03,17:40,69.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
6035,2016-05-04,10:53,48.0,Outros,Acessorios,Sim,Feminino,Entre 30 e 60
6036,2016-05-04,10:54,98.0,Outros,Apple,Sim,Feminino,Entre 30 e 60
6037,2016-05-04,12:9,48.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6038,2016-05-04,17:7,128.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6039,2016-05-04,17:26,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6040,2016-05-05,9:4,29.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6042,2016-05-05,10:10,29.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
6044,2016-05-05,11:52,69.0,Professor,Acessorios,Sim,Masculino,Entre 30 e 60
6050,2016-05-05,16:8,29.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
6052,2016-05-05,17:4,110.0,Aluno,Acessorios,Sim,Feminino,Entre 30 e 60
6053,2016-05-05,17:16,49.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
6054,2016-05-05,17:42,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
6056,2016-05-06,13:36,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6057,2016-05-06,13:53,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6058,2016-05-06,14:6,219.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6060,2016-05-06,18:48,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6061,2016-05-07,12:8,29.0,Outros,Acessorios,Sim,Feminino,Entre 18 e 30
6066,2016-05-09,15:37,49.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6067,2016-05-09,15:44,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 18 e 30
6068,2016-05-09,15:50,19.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6069,2016-05-10,9:32,39.0,Funcionario,Apple,Sim,Feminino,Entre 18 e 30
6070,2016-05-10,9:38,49.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
6074,2016-05-10,12:5,29.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
6076,2016-05-10,12:46,49.0,Professor,Acessorios,Sim,Feminino,Entre 30 e 60
6077,2016-05-10,13:6,10.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
6079,2016-05-10,14:4,99.0,Aluno,Tablet,Sim,Masculino,Entre 30 e 60
6080,2016-05-10,15:27,20.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
6081,2016-05-10,15:35,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6082,2016-05-10,16:16,10.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
6083,2016-05-11,11:11,19.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6084,2016-05-11,11:31,39.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
6088,2016-05-11,13:1,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
6089,2016-05-11,13:12,79.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6090,2016-05-11,15:57,179.0,Professor,Acessorios,Sim,Feminino,Entre 30 e 60
6091,2016-05-11,15:59,19.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
6092,2016-05-11,17:7,59.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
6097,2016-05-12,13:16,10.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
6098,2016-05-12,14:36,49.0,Outros,Impressoras,Sim,Masculino,Entre 18 e 30
6099,2016-05-12,14:39,49.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
6100,2016-05-12,15:50,69.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
6103,2016-05-12,17:27,19.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
6104,2016-05-13,13:44,39.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
6105,2016-05-13,13:54,19.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
6106,2016-05-13,15:37,10.0,Outros,Acessorios,Sim,Masculino,Entre 30 e 60
6107,2016-05-13,15:45,29.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6109,2016-05-13,16:42,59.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
6112,2016-05-16,10:12,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
6114,2016-05-16,10:33,39.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
6115,2016-05-16,10:51,48.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
6117,2016-05-16,12:46,20.0,Outros,Acessorios,Sim,Feminino,Entre 30 e 60
6118,2016-05-16,12:51,20.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
6120,2016-05-16,16:37,29.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
6122,2016-05-16,16:52,20.0,Aluno,Acessorios,Sim,Masculino,Entre 30 e 60
6123,2016-05-17,11:30,49.0,Funcionario,Acessorios,Sim,Feminino,Entre 30 e 60
6124,2016-05-17,11:42,20.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6126,2016-05-17,12:51,49.0,Outros,Acessorios,Sim,Masculino,Entre 18 e 30
6129,2016-05-17,17:57,10.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6131,2016-05-18,11:58,39.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6132,2016-05-18,11:58,9.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6134,2016-05-18,13:0,179.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
6135,2016-05-18,13:21,10.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
6136,2016-05-18,14:19,89.0,Professor,Acessorios,Sim,Feminino,Entre 30 e 60
6141,2016-05-19,15:16,169.0,Professor,Acessorios,Sim,Feminino,Entre 30 e 60
6142,2016-05-19,15:35,78.0,Funcionario,Impressoras,Sim,Feminino,Entre 30 e 60
6144,2016-05-20,13:15,29.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
6148,2016-05-20,15:49,10.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
6149,2016-05-20,15:50,9.0,Funcionario,Acessorios,Sim,Feminino,Entre 18 e 30
6151,2016-05-20,18:23,35.0,Aluno,Acessorios,Sim,Feminino,Entre 18 e 30
6152,2016-05-20,19:25,256.0,Funcionario,Impressoras,Sim,Feminino,Entre 30 e 60
6153,2016-05-20,19:34,196.0,Outros,Impressoras,Sim,Feminino,Entre 30 e 60
6154,2016-05-20,20:48,39.0,Aluno,Acessorios,Sim,Masculino,Entre 18 e 30
6155,2016-05-21,12:6,118.0,Funcionario,Acessorios,Sim,Masculino,Entre 30 e 60
